episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,2783,625.3
2,goal_01,exito,2778,626.61
3,goal_01,col_return,2014,267.79
4,goal_01,col_exit,751,3.0
5,goal_01,col_exit,751,4.23
6,goal_01,col_exit,744,2.14
7,goal_01,col_exit,756,4.09
8,goal_01,col_exit,731,-0.03
9,goal_01,col_exit,758,4.25
10,goal_01,col_exit,758,5.6
11,goal_01,col_exit,744,2.45
12,goal_01,col_exit,749,2.89
13,goal_01,col_exit,756,4.47
14,goal_01,col_exit,733,0.14
15,goal_01,col_exit,758,3.99
16,goal_01,col_exit,753,4.39
17,goal_01,col_exit,743,2.28
18,goal_01,col_exit,755,3.58
19,goal_01,col_exit,732,0.12
20,goal_01,col_exit,758,4.21
21,goal_01,col_exit,757,5.13
22,goal_01,col_exit,744,2.55
23,goal_01,col_exit,750,3.37
24,goal_01,col_exit,755,3.95
25,goal_01,col_exit,735,0.5
26,goal_01,col_exit,757,4.07
27,goal_01,col_exit,752,4.01
28,goal_01,col_exit,744,2.46
29,goal_01,col_exit,755,4.01
30,goal_01,col_exit,732,-0.26
31,goal_01,col_exit,758,4.06
32,goal_01,col_exit,757,5.47
33,goal_01,col_exit,744,2.27
34,goal_01,col_exit,750,3.18
35,goal_01,col_exit,755,4.44
36,goal_01,col_exit,734,0.24
37,goal_01,col_exit,759,4.31
38,goal_01,col_exit,751,4.12
39,goal_01,col_exit,744,2.15
40,goal_01,col_exit,756,4.09
41,goal_01,col_exit,731,-0.04
42,goal_01,col_exit,758,4.25
43,goal_01,col_exit,758,5.59
44,goal_01,col_exit,744,2.45
45,goal_01,col_exit,749,2.85
46,goal_01,col_exit,756,4.47
47,goal_01,col_exit,733,0.14
48,goal_01,col_exit,758,3.99
49,goal_01,col_exit,753,4.39
50,goal_01,col_exit,743,2.13
51,goal_01,col_exit,755,3.58
52,goal_01,col_exit,732,0.13
53,goal_01,col_exit,758,4.18
54,goal_01,col_exit,757,5.13
55,goal_01,col_exit,744,2.55
56,goal_01,col_exit,750,3.38
57,goal_01,col_exit,755,3.95
58,goal_01,col_exit,735,0.5
59,goal_01,col_exit,757,4.07
60,goal_01,col_exit,752,4.01
61,goal_01,col_exit,744,2.46
62,goal_01,col_exit,755,4.01
63,goal_01,col_exit,732,-0.26
64,goal_01,col_exit,758,4.06
65,goal_01,col_exit,757,5.47
66,goal_01,col_exit,744,2.27
67,goal_01,col_exit,750,3.2
68,goal_01,col_exit,755,4.44
69,goal_01,col_exit,734,0.24
70,goal_01,col_exit,759,4.31
71,goal_01,col_exit,751,4.12
72,goal_01,col_exit,744,2.15
73,goal_01,col_exit,756,4.09
74,goal_01,col_exit,731,-0.03
75,goal_01,col_exit,758,4.26
76,goal_01,col_exit,758,5.59
77,goal_01,col_exit,744,2.45
78,goal_01,col_exit,749,2.85
79,goal_01,col_exit,756,4.47
80,goal_01,col_exit,733,0.14
81,goal_01,col_exit,758,3.99
82,goal_01,col_exit,753,4.39
83,goal_01,col_exit,743,2.13
84,goal_01,col_exit,755,3.58
85,goal_01,col_exit,732,0.12
86,goal_01,col_exit,758,4.2
87,goal_01,col_exit,757,5.13
88,goal_01,col_exit,744,2.55
89,goal_01,col_exit,750,3.37
90,goal_01,col_exit,755,3.95
91,goal_01,col_exit,735,0.5
92,goal_01,col_exit,757,4.08
93,goal_01,col_exit,752,4.0
94,goal_01,col_exit,744,2.46
95,goal_01,col_exit,755,4.01
96,goal_01,col_exit,732,-0.26
