episodio,goal_id,resultado,pasos,reward
1,goal_01,exito,2059,464.01
2,goal_01,exito,2061,464.37
3,goal_01,exito,2061,464.37
4,goal_01,exito,2060,464.03
5,goal_01,exito,2060,464.03
6,goal_01,exito,2060,464.04
7,goal_01,exito,2060,464.04
8,goal_01,exito,2061,464.38
9,goal_01,exito,2061,464.37
10,goal_01,exito,2060,464.03
11,goal_01,exito,2060,464.04
12,goal_01,exito,2060,464.04
13,goal_01,exito,2061,464.39
14,goal_01,exito,2061,464.38
15,goal_01,exito,2060,464.04
16,goal_01,exito,2060,464.04
17,goal_01,exito,2060,464.04
18,goal_01,exito,2060,464.04
19,goal_01,exito,2061,464.38
20,goal_01,exito,2061,464.38
21,goal_01,exito,2061,464.37
22,goal_01,exito,2061,464.37
23,goal_01,exito,2060,464.04
24,goal_01,exito,2060,464.04
25,goal_01,exito,2061,464.38
26,goal_01,exito,2061,464.38
27,goal_01,exito,2061,464.38
28,goal_01,exito,2061,464.38
29,goal_01,exito,2060,464.04
30,goal_01,exito,2060,464.04
31,goal_01,exito,2061,464.38
32,goal_01,exito,2060,464.05
33,goal_01,exito,2061,464.38
34,goal_01,exito,2061,464.37
35,goal_01,exito,2060,464.03
36,goal_01,exito,2060,464.03
37,goal_01,exito,2060,464.05
38,goal_01,exito,2060,464.04
39,goal_01,exito,2061,464.38
40,goal_01,exito,2061,464.38
41,goal_01,exito,2060,464.03
42,goal_01,exito,2060,464.04
43,goal_01,exito,2060,464.04
44,goal_01,exito,2060,464.04
45,goal_01,exito,2061,464.38
46,goal_01,exito,2060,464.04
47,goal_01,exito,2060,464.04
48,goal_01,exito,2060,464.04
49,goal_01,exito,2060,464.04
50,goal_01,exito,2061,464.38
51,goal_01,exito,2061,464.38
52,goal_01,exito,2061,464.38
53,goal_01,exito,2061,464.37
54,goal_01,exito,2060,464.04
55,goal_01,exito,2060,464.04
56,goal_01,exito,2061,464.38
57,goal_01,exito,2061,464.38
58,goal_01,exito,2061,464.38
59,goal_01,exito,2061,464.38
60,goal_01,exito,2060,464.03
61,goal_01,exito,2060,464.04
62,goal_01,exito,2061,464.38
63,goal_01,exito,2060,464.05
64,goal_01,exito,2061,464.38
65,goal_01,exito,2061,464.38
66,goal_01,exito,2060,464.03
67,goal_01,exito,2060,464.03
68,goal_01,exito,2060,464.05
69,goal_01,exito,2060,464.04
70,goal_01,exito,2061,464.38
71,goal_01,exito,2061,464.38
72,goal_01,exito,2060,464.03
73,goal_01,exito,2060,464.03
74,goal_01,exito,2060,464.04
75,goal_01,exito,2060,464.04
76,goal_01,exito,2061,464.38
77,goal_01,exito,2060,464.04
78,goal_01,exito,2060,464.04
79,goal_01,exito,2060,464.03
80,goal_01,exito,2060,464.04
81,goal_01,exito,2061,464.38
82,goal_01,exito,2061,464.38
83,goal_01,exito,2061,464.38
84,goal_01,exito,2061,464.37
85,goal_01,exito,2060,464.03
86,goal_01,exito,2060,464.04
87,goal_01,exito,2061,464.38
88,goal_01,exito,2061,464.38
89,goal_01,exito,2061,464.38
90,goal_01,exito,2061,464.38
91,goal_01,exito,2060,464.03
92,goal_01,exito,2060,464.04
93,goal_01,exito,2061,464.38
94,goal_01,exito,2060,464.04
95,goal_01,exito,2061,464.38
96,goal_01,exito,2061,464.38
97,goal_01,exito,2060,464.03
98,goal_01,exito,2060,464.04
99,goal_01,exito,2060,464.05
100,goal_01,exito,2060,464.04
101,goal_02,exito,2310,495.23
102,goal_02,exito,2310,495.21
103,goal_02,exito,2310,495.23
104,goal_02,exito,2310,495.21
105,goal_02,exito,2310,495.23
106,goal_02,exito,2310,495.23
107,goal_02,exito,2310,495.23
108,goal_02,exito,2310,495.24
109,goal_02,exito,2310,495.23
110,goal_02,exito,2310,495.23
111,goal_02,exito,2310,495.21
112,goal_02,exito,2310,495.23
113,goal_02,exito,2310,495.22
114,goal_02,exito,2310,495.23
115,goal_02,exito,2310,495.21
116,goal_02,exito,2310,495.23
117,goal_02,exito,2310,495.24
118,goal_02,exito,2310,495.23
119,goal_02,exito,2310,495.24
120,goal_02,exito,2310,495.21
121,goal_02,exito,2310,495.23
122,goal_02,exito,2310,495.21
123,goal_02,exito,2310,495.23
124,goal_02,exito,2310,495.22
125,goal_02,exito,2310,495.23
126,goal_02,exito,2310,495.21
127,goal_02,exito,2310,495.23
128,goal_02,exito,2310,495.23
129,goal_02,exito,2310,495.23
130,goal_02,exito,2310,495.24
131,goal_02,exito,2310,495.21
132,goal_02,exito,2310,495.23
133,goal_02,exito,2310,495.21
134,goal_02,exito,2310,495.23
135,goal_02,exito,2310,495.24
136,goal_02,exito,2310,495.23
137,goal_02,exito,2310,495.24
138,goal_02,exito,2310,495.21
139,goal_02,exito,2310,495.23
140,goal_02,exito,2310,495.22
141,goal_02,exito,2310,495.23
142,goal_02,exito,2310,495.21
143,goal_02,exito,2310,495.23
144,goal_02,exito,2310,495.23
145,goal_02,exito,2310,495.23
146,goal_02,exito,2310,495.23
147,goal_02,exito,2310,495.23
148,goal_02,exito,2310,495.24
149,goal_02,exito,2310,495.21
150,goal_02,exito,2310,495.24
